充電器グループID,施設ID,施設名,モデル,カテゴリー,利用月,日数,台数,稼働開始日,稼働終了日(手動),稼働時間(分),利用人数,利用回数,稼働率,1人あたりの利用分数,1回あたりの利用分数,平均利用頻度,ブランド,運営会社
279,1017,ニトリ みどり店 平面駐車場,普通,生活小売,2025-7月,31.0,2.0,2024/04/10,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
279,1017,ニトリ みどり店 平面駐車場,普通,生活小売,2025-8月,31.0,2.0,2024/04/10,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
279,1017,ニトリ みどり店 平面駐車場,普通,生活小売,2025-9月,30.0,2.0,2024/04/10,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
279,1017,ニトリ みどり店 平面駐車場,普通,生活小売,2025-10月,31.0,2.0,2024/04/10,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
279,1017,ニトリ みどり店 平面駐車場,普通,生活小売,2025-11月,30.0,2.0,2024/04/10,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
279,1017,ニトリ みどり店 平面駐車場,普通,生活小売,2025-12月,30.0,2.0,2024/04/10,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2024-7月,31.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2024-8月,31.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2024-9月,30.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2024-10月,31.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2024-11月,30.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2024-12月,31.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2025-1月,31.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2025-2月,28.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2025-3月,31.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2025-4月,30.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2025-5月,31.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2025-6月,30.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2025-7月,31.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2025-8月,31.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2025-9月,30.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2025-10月,31.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2025-11月,30.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
280,1093,ホームズさいたま中央店 立体駐車場2階,普通,生活小売,2025-12月,30.0,2.0,2024/07/31,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,島忠,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2024-4月,30.0,5.0,2024/04/10,,4919.15,27,52,2.2774,182.1907,94.599,1.9259,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2024-5月,31.0,5.0,2024/04/10,,6179.35,29,68,2.7685,213.081,90.8728,2.3448,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2024-6月,30.0,5.0,2024/04/10,,6415.7,35,80,2.9702,183.3057,80.1963,2.2857,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2024-7月,31.0,5.0,2024/04/10,,6889.9333,28,64,3.0869,246.069,107.6552,2.2857,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2024-8月,31.0,5.0,2024/04/10,,7624.2667,32,79,3.4159,238.2583,96.5097,2.4688,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2024-9月,30.0,5.0,2024/04/10,,4592.9667,26,47,2.1264,176.6526,97.7227,1.8077,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2024-10月,31.0,5.0,2024/04/10,,4073.5167,22,46,1.8251,185.1598,88.5547,2.0909,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2024-11月,30.0,5.0,2024/04/10,,5582.95,22,56,2.5847,253.7705,99.6955,2.5455,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2024-12月,31.0,5.0,2024/04/10,,5866.2833,28,61,2.6283,209.5101,96.1686,2.1786,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2025-1月,31.0,5.0,2024/04/10,,6468.3333,37,64,2.898,174.8198,101.0677,1.7297,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2025-2月,28.0,5.0,2024/04/10,,2751.0167,17,29,1.3646,161.8245,94.8626,1.7059,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2025-3月,31.0,5.0,2024/04/10,,4875.9667,29,50,2.1846,168.1368,97.5193,1.7241,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2025-4月,30.0,5.0,2024/04/10,,3830.8333,23,41,1.7735,166.558,93.435,1.7826,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2025-5月,31.0,5.0,2024/04/10,,3577.5833,26,39,1.6029,137.5994,91.7329,1.5,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2025-6月,30.0,5.0,2024/04/10,,3204.2833,28,38,1.4835,114.4387,84.3232,1.3571,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2025-7月,31.0,5.0,2024/04/10,,3091.2667,27,38,1.385,114.4914,81.3491,1.4074,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2025-8月,31.0,5.0,2024/04/10,,4197.9,29,40,1.8808,144.7552,104.9475,1.3793,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2025-9月,30.0,5.0,2024/04/10,,2095.7,16,22,0.9702,130.9812,95.2591,1.375,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2025-10月,31.0,5.0,2024/04/10,,2073.6333,15,20,0.929,138.2422,103.6817,1.3333,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2025-11月,30.0,5.0,2024/04/10,,4095.3333,28,43,1.896,146.2619,95.2403,1.5357,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2025-12月,31.0,5.0,2024/04/10,,5295.4833,36,53,2.3725,147.0968,99.9148,1.4722,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2026-1月,31.0,5.0,2024/04/10,,3875.6333,28,36,1.7364,138.4155,107.6565,1.2857,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2026-2月,28.0,5.0,2024/04/10,,2077.2,15,21,1.0304,138.48,98.9143,1.4,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2026-3月,31.0,5.0,2024/04/10,,3414.45,27,33,1.5298,126.4611,103.4682,1.2222,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2026-4月,30.0,5.0,2024/04/10,,4008.1333,25,36,1.8556,160.3253,111.337,1.44,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2026-5月,31.0,5.0,2024/04/10,,5526.0667,41,55,2.4758,134.7821,100.4739,1.3415,三井不動産,株式会社プラゴ
281,259,三井アウトレットパーク 札幌北広島　P2駐車場　１F,普通,商業施設,2026-6月,30.0,5.0,2024/04/10,,39.4833,1,1,0.0183,39.4833,39.4833,1.0,三井不動産,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2024-4月,30.0,2.0,2024/04/10,,0.2833,1,1,0.0003,0.2833,0.2833,1.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2024-5月,31.0,2.0,2024/04/10,,16.7167,1,4,0.0187,16.7167,4.1792,4.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2024-6月,30.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2024-7月,31.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2024-8月,31.0,2.0,2024/04/10,,15.1,2,5,0.0169,7.55,3.02,2.5,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2024-9月,30.0,2.0,2024/04/10,,443.7667,2,2,0.5136,221.8833,221.8833,1.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2024-10月,31.0,2.0,2024/04/10,,2130.2333,3,11,2.386,710.0778,193.6576,3.6667,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2024-11月,30.0,2.0,2024/04/10,,4644.8333,1,6,5.376,4644.8333,774.1389,6.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2024-12月,31.0,2.0,2024/04/10,,12546.6167,5,23,14.0531,2509.3233,545.5051,4.6,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2025-1月,31.0,2.0,2024/04/10,,8705.1833,4,20,9.7504,2176.2958,435.2592,5.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2025-2月,28.0,2.0,2024/04/10,,10153.2167,5,15,12.5908,2030.6433,676.8811,3.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2025-3月,31.0,2.0,2024/04/10,,8267.75,4,17,9.2605,2066.9375,486.3382,4.25,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2025-4月,30.0,2.0,2024/04/10,,5.3,2,3,0.0061,2.65,1.7667,1.5,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2025-5月,31.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2025-6月,30.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2025-7月,31.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2025-8月,31.0,2.0,2024/04/10,,0.2333,1,1,0.0003,0.2333,0.2333,1.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2025-9月,30.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2025-10月,31.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2025-11月,30.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2025-12月,31.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2026-1月,31.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2026-2月,28.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2026-3月,31.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2026-4月,30.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2026-5月,31.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
282,260,本田技研工業(株) 栃木 正門駐車場,普通,目的地,2026-6月,30.0,2.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2024-4月,30.0,3.0,2024/04/10,,0.3,1,2,0.0002,0.3,0.15,2.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2024-5月,31.0,3.0,2024/04/10,,3193.5667,6,31,2.3847,532.2611,103.0183,5.1667,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2024-6月,30.0,3.0,2024/04/10,,11377.9,6,27,8.7792,1896.3167,421.4037,4.5,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2024-7月,31.0,3.0,2024/04/10,,19566.2667,7,44,14.6104,2795.181,444.6879,6.2857,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2024-8月,31.0,3.0,2024/04/10,,5889.0667,6,42,4.3975,981.5111,140.2159,7.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2024-9月,30.0,3.0,2024/04/10,,8862.4167,6,30,6.8383,1477.0694,295.4139,5.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2024-10月,31.0,3.0,2024/04/10,,2188.5167,6,21,1.6342,364.7528,104.2151,3.5,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2024-11月,30.0,3.0,2024/04/10,,14145.25,6,24,10.9145,2357.5417,589.3854,4.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2024-12月,31.0,3.0,2024/04/10,,18411.6833,6,27,13.7483,3068.6139,681.9142,4.5,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2025-1月,31.0,3.0,2024/04/10,,19702.6,7,34,14.7122,2814.6571,579.4882,4.8571,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2025-2月,28.0,3.0,2024/04/10,,22255.5333,9,43,18.3991,2472.837,517.5705,4.7778,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2025-3月,31.0,3.0,2024/04/10,,17795.3833,9,30,13.2881,1977.2648,593.1794,3.3333,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2025-4月,30.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2025-5月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2025-6月,30.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2025-7月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2025-8月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2025-9月,30.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2025-10月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2025-11月,30.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2025-12月,31.0,3.0,2024/04/10,,0.0,1,1,0.0,0.0,0.0,1.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2026-1月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2026-2月,28.0,3.0,2024/04/10,,0.0,1,1,0.0,0.0,0.0,1.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2026-3月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2026-4月,30.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2026-5月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
283,261,本田技研工業(株) 栃木 北門駐車場,普通,目的地,2026-6月,30.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2024-4月,30.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2024-5月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2024-6月,30.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2024-7月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2024-8月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2024-9月,30.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2024-10月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2024-11月,30.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2024-12月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2025-1月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2025-2月,28.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2025-3月,31.0,3.0,2024/04/10,,9713.8667,9,28,7.2535,1079.3185,346.9238,3.1111,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2025-4月,30.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
284,262,本田技研工業(株) 栃木 北地区駐車場,普通,目的地,2025-5月,31.0,3.0,2024/04/10,,0.0,0,0,0.0,0.0,0.0,0.0,本田技研,株式会社プラゴ
